permno,full_name,Beg_Dat,gvkey,sic,industry,LastPrice,In_Reduced,datadate,prcc_f,mkvalt,bkvlps,epspx,at,ni,roe,dte,btm,etm
10002,BANCTRUST FINANCIAL GRP INC,1986-01-10,19049,6020,"Commercial Banks",2.80999994277954,1,2008-12-31,14.76,257.6358,13.7146,0.07,2088.177,1.256,0.00434019378827042,6.21583825175888,4.88064066878025,0.0249110325357369
11750,ROYAL BANCSHARES/PA  -CL A,1987-09-04,17168,6020,"Commercial Banks",1.24000000953674,1,2008-12-31,3.33,43.09686,6.1572,-2.86,1175.586,-38.082,-0.47789476326126,13.7287261410268,4.96548383277861,-2.30645159516449
31078,COBRA ELECTRONICS CORP,1974-04-26,4128,3663,"Radio, TV Broadcast, Comm Eq",1.55999994277954,1,2008-12-31,1.05,6.79455,6.5724,-2.91,78.998,-18.839,-0.442957912062074,0.856901011051023,4.21307707761167,-1.86538468380652
68742,MERIDIAN RESOURCE CORP,1985-11-26,12046,1311,"Crude Petroleum and Natural Gs",0.259999990463257,0,2008-12-31,0.57,53.03622,1.3167,-2.3,304.575,-209.886,-1.71320126356001,1.48610328868428,5.06423095498565,-8.84615417062884
69586,SEACOAST BANKING CORP/FL,1984-02-02,17184,6020,"Commercial Banks",1.63999998569489,1,2008-12-31,6.6,126.5352,8.6585,-2.41,2314.436,-45.597,-0.211096244924792,9.71493187531539,5.27957321678346,-1.46951220793996
76331,WEST COAST BANCORP/OR,1990-03-14,17780,6020,"Commercial Banks",2.0699999332428,1,2008-12-31,6.59,103.43664,12.6266,-0.41,2516.14,-6.313,-0.0318537542825715,11.6957873119831,6.09980696000291,-0.198067639237894
76757,AMBAC FINANCIAL GROUP INC,1991-07-11,24287,6351,"Surety Insurance",0.819999992847443,0,2007-12-31,25.77,2616.9435,22.4509,-31.56,23565.011,-3248.157,-1.42469712394397,9.33601620777817,27.3791465802816,-38.4878052137637
77783,ANCHOR BANCORP WISCONSIN INC,1992-07-16,25570,6035,"Savings Instn,Fed Chartered",0.620000004768372,0,2008-03-31,18.97,404.97156,16.1662,1.48,5149.557,31.132,0.0902073505719816,13.9036150164003,26.0745159284952,2.38709675583457
78195,PVF CAPITAL CORP,1992-12-30,26067,6035,"Savings Instn,Fed Chartered",1.88999998569489,0,2008-06-30,7.3,56.7502,8.8854,-0.14,867.402,-1.101,-0.0159391965255157,11.5573941368078,4.70126987685301,-0.074074074634729
79259,PAR PACIFIC HOLDINGS INC,1993-06-11,22447,2911,"Petroleum Refining",1.17999994754791,0,2008-12-31,4.76,492.12688,7.2296,-4.74,1895.414,-451.996,-0.604711709168554,1.49687941915053,6.12677993335798,-4.01694933109948
79672,ZALE CORP,1993-10-21,11669,5944,"Jewelry Stores",2.47000002861023,1,2008-07-31,22.12,699.25744,18.9422,0.09,1422.622,10.801,0.0180377421509686,1.37578824315297,7.66890679376146,0.0364372465415069
80112,CASCADE BANCORP,1994-01-21,29613,6020,"Commercial Banks",0.699999988079071,1,2008-12-31,6.75,189.594,4.8148,-4.82,2278.307,-134.566,-0.995023624841947,15.8465235619903,6.87828583142222,-6.8857144029773
80625,COMMUNITYONE BANCORP,1994-06-14,30328,6020,"Commercial Banks",1.35000002384186,1,2008-12-31,3.14,35.88392,12.9434,-5.24,2044.434,-59.809,-0.404341624018875,12.821494486773,9.58770353437875,-3.88148141293205
80837,PATRIOT NATIONAL BANCORP INC,1994-08-31,30647,6020,"Commercial Banks",1.49000000953674,1,2008-12-31,6.85,32.48955,12.3917,-1.5,913.359,-7.112,-0.121005886956818,14.5401878381597,8.31657712797783,-1.00671140295252
80926,CALLON PETROLEUM CO/DE,1994-10-07,15060,1311,"Crude Petroleum and Natural Gs",1.45000004768372,1,2007-12-31,16.45,343.65695,13.7416,0.73,792.482,15.194,0.052926935469825,1.76053992859009,9.47696520558831,0.50344825930601
81148,CAMCO FINANCIAL CORP,1994-12-30,31276,6036,"Savings Instn, Not Fed Chart",1.54999995231628,1,2008-12-31,3.18,22.75608,10.0196,-2.14,1000.446,-15.324,-0.213723849372385,12.9532217573222,6.46425826338057,-1.38064520376406
83551,PACIFIC CAPITAL BANCORP,1996-05-13,23553,6020,"Commercial Banks",1.08000004291534,0,2008-12-31,16.88,786.89496,13.0382,-0.52,9574.291,-22.75,-0.0288545565466867,11.1433811452278,12.0724069276931,-0.481481462349129
83934,FIRST M&F CORP,1996-09-04,63551,6020,"Commercial Banks",2.07399988174438,1,2008-12-31,8.4599,76.6720737,15.0006,0.06,1596.865,0.526,0.00386906951084958,10.7458403824936,7.23269086562505,0.028929606278249
84140,CENTRUE FINANCIAL CORP,1996-10-01,63687,6020,"Commercial Banks",2.41000008583069,0,2008-12-31,6.17,37.19276,18.7701,1.02,1401.881,6.39,0.055002754441537,11.06687267594,7.78842295913456,0.42323649944951
84578,COMMUNITY CAPITAL CORP,1997-02-11,61885,6020,"Commercial Banks",2.76999998092651,1,2008-12-31,7.29,32.56443,14.5415,0.54,790.6,2.409,0.0370860723247687,11.1711285927614,5.24963902531731,0.194945849717797
85047,TIB FINANCIAL CORP,1997-06-18,64930,6020,"Commercial Banks",0.680000007152557,1,2008-12-31,4.44,64.19352,5.8178,-1.49,1610.114,-20.93,-0.172812391631025,12.2942021566458,8.55558814530245,-2.19117644754042
85271,AMERICAN CAPITAL LTD,1997-08-29,65345,6797,"Business Development Company",2.52999997138977,1,2008-12-31,3.24,663.228,15.4128,-15.29,7910,-3115,-0.987321711568938,1.50713153724247,6.09201587916758,-6.04347832921158
86113,AVALON HOLDINGS CORP,1998-06-23,110802,4955,"Hazardous Waste Management",2.15000009536743,1,2008-12-31,1.477,5.617031,10.5638,0.19,48.713,0.738,0.0183700901080301,0.212550405735053,4.91339513089402,0.08837208910334
86165,ACCESSITY CORP,1998-06-11,163595,2860,"Industrial Organic Chemicals",0.688000023365021,0,2008-12-31,0.44,25.41,3.6255,-3.02,616.834,-146.547,-0.699932656073133,1.74157126277027,5.26962191406275,-4.38953473464888
86299,UNITED COMMUNITY FINL CORP,1998-07-09,112410,6036,"Savings Instn, Not Fed Chart",1.42999994754791,0,2008-12-31,0.9,27.8082,7.6032,-1.26,2618.073,-35.279,-0.150172609748726,10.1443877355559,5.31692327194667,-0.881118913438132
86526,CF BANKSHARES INC,1998-12-30,117018,6035,"Savings Instn,Fed Chartered",1.48500001430511,1,2008-12-31,2.98,12.22396,6.3018,0.17,277.781,0.723,0.021859410430839,7.39851851851852,4.24363632275711,0.114478113375339
86685,CITIZENS REPUBLIC BANCORP,1985-05-30,3071,6020,"Commercial Banks",0.685000002384186,1,2008-12-31,2.98,375.47106,10.3282,-4.3,13086.016,-393.052,-0.245454846342489,7.17201298178192,15.0776641810979,-6.27737224092493
