permno,full_name,Beg_Dat,gvkey,sic,industry,LastPrice,In_Reduced,datadate,prcc_f,mkvalt,bkvlps,epspx,at,ni,roe,dte,btm,etm
10886,DIXIE GROUP INC,1986-11-25,4001,2273,"Carpets and Rugs",1.14999997615814,1,2018-12-31,0.7094,11.6072028,3.6049,-1.36,252.778,-21.384,-0.36253899362539,3.28553506035535,3.13469571716259,-1.18260872017008
26607,BIGLARI HOLDINGS INC,1972-12-14,3424,5812,"Eating Places",115.330001831055,1,2018-12-31,113.58,70.53318,918.6071,55.71,1029.493,19.392,0.033993917136321,0.804687486304792,7.96503152185545,0.483048635355167
30840,CONTINENTAL MATERIALS CORP,1962-07-02,3465,3585,"Air-Cond, Heating, Refrig Eq",7.5,1,2018-12-31,10.811,18.357078,28.7256,-3.45,75.703,-5.856,-0.12005904543218,0.552054288994587,3.83008,-0.46
46834,GEE GROUP INC,1968-09-19,5050,7361,"Employment Agencies",0.400000005960464,1,2018-09-30,2.5,26.9575,2.0064,-0.74,133.601,-7.564,-0.151613549809581,1.6779114050912,5.01599992525578,-1.84999997243285
50017,RANGE RESOURCES CORP,1980-06-19,6788,1311,"Crude Petroleum and Natural Gs",4.55999994277954,1,2018-12-31,9.57,2387.8107,16.2696,-7.1,9708.154,-1746.481,-0.430228029494774,1.39150610023917,3.56789478161329,-1.55701756339764
59483,YRC WORLDWIDE INC,1972-12-14,11649,4213,"Trucking, Except Local",2.36999988555908,1,2008-12-31,2.87,170.28858,7.9953,-16.92,3966.113,-974.392,-2.05397201482312,7.36037766076299,3.37354446669685,-7.13924085106384
67838,CSS INDUSTRIES INC,1985-09-30,2556,2670,"Convrt Papr,Paprbrd,Ex Boxes",4.5,1,2018-03-31,17.5,159.6,27.8174,-4.01,365.188,-36.52,-0.14395238376791,0.439476536786298,6.18164444444444,-0.891111111111111
80274,SIGMATRON INTERNATIONAL INC,1994-02-09,29698,3672,"Printed Circuit Boards",3.90000009536743,1,2018-04-30,6.78,28.5777,13.9526,-0.77,161.23,-3.242,-0.0551266791362013,1.7415405543275,3.57758965610627,-0.197435892607961
84007,OCWEN FINANCIAL CORP,1996-09-25,63639,6035,"Savings Instn,Fed Chartered",1.38999998569489,1,2018-12-31,1.34,179.44208,4.1423,-0.54,9394.216,-70.772,-0.127584932531706,15.9355170766443,2.98007197311529,-0.388489212631209
84737,GULF ISLAND FABRICATION INC,1997-04-04,64568,3730,"Ship and Boat Bldg and Repairing",5.05999994277954,1,2018-12-31,7.22,108.9498,13.3267,-1.36,258.29,-20.378,-0.101332670313277,0.2843858776728,2.63373520764892,-0.268774706596722
